GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),
Fri Dec 27 21:14:44 GMT-05:00 2024,27-dic-2024 21:14:45.220,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.22,
Fri Dec 27 21:14:45 GMT-05:00 2024,27-dic-2024 21:14:46.221,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.22,
Fri Dec 27 21:14:46 GMT-05:00 2024,27-dic-2024 21:14:47.221,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.9,0.22,
Fri Dec 27 21:14:47 GMT-05:00 2024,27-dic-2024 21:14:48.225,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.92,0.22,
Fri Dec 27 21:14:48 GMT-05:00 2024,27-dic-2024 21:14:49.222,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.22,
Fri Dec 27 21:14:49 GMT-05:00 2024,27-dic-2024 21:14:50.221,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.23,
Fri Dec 27 21:14:50 GMT-05:00 2024,27-dic-2024 21:14:51.222,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.22,
Fri Dec 27 21:14:51 GMT-05:00 2024,27-dic-2024 21:14:52.223,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.22,
Fri Dec 27 21:14:52 GMT-05:00 2024,27-dic-2024 21:14:53.223,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.22,
Fri Dec 27 21:14:53 GMT-05:00 2024,27-dic-2024 21:14:54.222,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.22,
Fri Dec 27 21:14:54 GMT-05:00 2024,27-dic-2024 21:14:55.224,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.22,
Fri Dec 27 21:14:55 GMT-05:00 2024,27-dic-2024 21:14:56.225,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.23,
Fri Dec 27 21:14:56 GMT-05:00 2024,27-dic-2024 21:14:57.225,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.22,
Fri Dec 27 21:14:57 GMT-05:00 2024,27-dic-2024 21:14:58.225,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.21,
Fri Dec 27 21:14:58 GMT-05:00 2024,27-dic-2024 21:14:59.226,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.22,
Fri Dec 27 21:14:59 GMT-05:00 2024,27-dic-2024 21:15:00.227,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.22,
Fri Dec 27 21:15:00 GMT-05:00 2024,27-dic-2024 21:15:01.227,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.9,0.22,
Fri Dec 27 21:15:01 GMT-05:00 2024,27-dic-2024 21:15:02.227,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.19,0.91,0.22,
Fri Dec 27 21:15:02 GMT-05:00 2024,27-dic-2024 21:15:03.227,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.17,0.93,0.18,
Fri Dec 27 21:15:03 GMT-05:00 2024,27-dic-2024 21:15:04.227,-74.13905312307179,4.561799210496247,1.6559998788833639,2.5,2569.0,184.10000610351562,0.19,0.91,0.23,
Fri Dec 27 21:15:04 GMT-05:00 2024,27-dic-2024 21:15:05.228,-74.13905270397663,4.561794432811439,2.3759998168945344,2.5,2569.0,184.10000610351562,0.17,0.95,0.14,
Fri Dec 27 21:15:05 GMT-05:00 2024,27-dic-2024 21:15:06.229,-74.13905387744308,4.5617831172421575,4.571999810218813,2.5,2569.0,184.10000610351562,0.16,0.94,0.14,
